,new_customer_idx,new_historical_existing_cnt
48793,30386_SMB_-1,0
48794,11567_SMB_-1,0
48795,22611_SMB_-1,0
48796,15752_SMB_-1,0
48797,28712_SMB_-1,0
48798,10616_Enterprise_-1,0
48799,42439_SMB_-1,0
48800,45384_SMB_-1,0
48801,35395_Enterprise_-1,0
48802,24676_SMB_-1,0
48803,16983_SMB_-1,0
48804,45111_Enterprise_-1,0
48805,32430_Enterprise_-1,0
48806,27195_SMB_-1,0
48807,30570_SMB_-1,0
48808,17643_SMB_-1,0
48809,37236_SMB_-1,0
48810,7594_Enterprise_0,1
48811,22543_SMB_-1,0
48812,24982_SMB_-1,0
48813,39237_SMB_-1,0
48814,1704_SMB_-1,0
48815,20483_Enterprise_-1,0
48816,46795_SMB_-1,0
48817,8081_Enterprise_-1,0
48818,10965_Enterprise_-1,0
48819,12873_Enterprise_-1,0
48820,30365_SMB_-1,0
48821,26130_Enterprise_-1,0
48822,20615_SMB_-1,0
48823,33548_SMB_-1,0
48824,18822_Enterprise_-1,0
48825,30873_Enterprise_-1,0
48826,15744_SMB_-1,0
48827,22612_Enterprise_-1,0
48828,30655_Enterprise_-1,0
48829,34855_SMB_-1,0
48830,6407_Enterprise_-1,0
48831,28661_Enterprise_-1,0
48832,44105_Enterprise_-1,0
48833,34576_Enterprise_-1,0
48834,41548_Enterprise_-1,0
48835,40287_SMB_-1,0
48836,26248_Enterprise_-1,0
48837,40521_SMB_-1,0
48838,40479_SMB_-1,0
48839,12327_SMB_-1,0
48840,27927_Enterprise_-1,0
48841,22630_SMB_-1,0
48842,45208_Enterprise_-1,0
48843,1512_SMB_-1,0
48844,7003_SMB_-1,0
48845,15751_SMB_-1,0
48846,34386_SMB_-1,0
48847,30937_SMB_-1,0
48848,5698_SMB_-1,0
48849,28084_SMB_-1,0
48850,19051_SMB_-1,0
48851,34310_SMB_-1,0
48852,40507_SMB_-1,0
48853,8398_SMB_-1,0
48854,27814_Enterprise_-1,0
48855,16395_SMB_-1,0
48856,12383_SMB_-1,0
48857,15626_SMB_-1,0
48858,31423_SMB_-1,0
48859,42980_SMB_-1,0
48860,33539_SMB_-1,0
48861,4471_SMB_-1,0
48862,24006_Enterprise_-1,0
48863,571_SMB_-1,0
48864,7220_SMB_-1,0
48865,1240_Enterprise_-1,0
48866,16881_SMB_-1,0
48867,35069_SMB_-1,0
48868,35494_Enterprise_-1,0
48869,39637_SMB_-1,0
48870,28299_SMB_-1,0
48871,3692_SMB_-1,0
48872,28299_SMB_-1,0
48873,16368_SMB_-1,0
48874,40507_SMB_-1,0
48875,5195_Enterprise_-1,0
48876,40478_Enterprise_-1,0
48877,31293_Enterprise_-1,0
48878,27638_Enterprise_-1,0
48879,12480_SMB_-1,0
48880,14055_SMB_-1,0
48881,6642_Enterprise_-1,0
48882,16043_SMB_-1,0
48883,4207_SMB_-1,0
48884,32326_SMB_-1,0
48885,40388_SMB_-1,0
48886,33148_SMB_-1,0
48887,34109_SMB_-1,0
48888,34989_SMB_-1,0
48889,37690_SMB_-1,0
48890,6515_SMB_-1,0
48891,9640_SMB_-1,0
48892,7737_SMB_-1,0
48893,31401_SMB_-1,0
48894,4865_SMB_-1,0
48895,7055_SMB_-1,0
48896,32360_Enterprise_-1,0
48897,43027_Enterprise_-1,0
48898,41933_Enterprise_-1,0
48899,3854_SMB_-1,0
48900,4360_SMB_-1,0
48901,9554_SMB_-1,0
48902,9397_SMB_-1,0
48903,26688_Enterprise_-1,0
48904,39279_SMB_-1,0
48905,1383_SMB_-1,0
48906,20552_SMB_-1,0
48907,9631_Enterprise_-1,0
48908,5429_SMB_-1,0
48909,8751_Enterprise_-1,0
48910,40468_SMB_-1,0
48911,3100_SMB_-1,0
48912,41979_Enterprise_-1,0
48913,36145_SMB_-1,0
48914,24954_SMB_-1,0
48915,38780_Enterprise_-1,0
48916,18061_SMB_-1,0
48917,16887_SMB_-1,0
48918,31060_SMB_-1,0
48919,11311_SMB_-1,0
48920,6371_SMB_-1,0
48921,7310_SMB_-1,0
48922,17377_SMB_-1,0
48923,18673_SMB_-1,0
48924,40467_Enterprise_-1,0
48925,32790_SMB_0,1
48926,4472_Enterprise_-1,0
48927,15433_Enterprise_-1,0
48928,27667_Enterprise_-1,0
48929,8846_SMB_-1,0
48930,39752_SMB_-1,0
48931,10256_SMB_-1,0
48932,46444_SMB_-1,0
48933,1495_SMB_-1,0
48934,18766_SMB_-1,0
48935,13799_Enterprise_-1,0
48936,10776_Enterprise_-1,0
48937,15840_Enterprise_-1,0
48938,16006_SMB_-1,0
48939,43671_SMB_0,1
48940,39233_Enterprise_-1,0
48941,5908_Enterprise_-1,0
48942,3259_SMB_-1,0
48943,5416_Enterprise_-1,0
48944,18353_SMB_-1,0
48945,38209_Enterprise_-1,0
48946,23792_Enterprise_-1,0
48947,43286_Enterprise_-1,0
48948,6881_Enterprise_-1,0
48949,20886_Enterprise_-1,0
48950,40606_Enterprise_-1,0
48951,2663_Enterprise_-1,0
48952,24085_Enterprise_-1,0
48953,42717_Enterprise_-1,0
48954,695_Enterprise_-1,0
48955,43931_Enterprise_-1,0
48956,34111_SMB_-1,0
48957,19773_Enterprise_-1,0
48958,15763_Enterprise_-1,0
48959,47061_Enterprise_-1,0
48960,19186_Enterprise_-1,0
48961,32918_SMB_-1,0
48962,45035_SMB_-1,0
48963,5414_SMB_-1,0
48964,14923_SMB_-1,0
48965,31808_SMB_1,1
48966,25536_Enterprise_-1,0
48967,31044_Enterprise_-1,0
48968,42661_Enterprise_-1,0
48969,42572_SMB_-1,0
48970,32657_SMB_-1,0
48971,15552_SMB_-1,0
48972,2577_Enterprise_0,1
48973,25394_SMB_-1,0
48974,6443_SMB_-1,0
48975,39549_Enterprise_-1,0
48976,28305_Enterprise_0,1
48977,38075_Enterprise_-1,0
48978,27856_SMB_-1,0
48979,43066_Enterprise_-1,0
48980,32913_SMB_-1,0
48981,33512_Enterprise_-1,0
48982,11177_SMB_-1,0
48983,45654_Enterprise_-1,0
48984,38626_SMB_-1,0
48985,21547_Enterprise_-1,0
48986,43216_Enterprise_-1,0
48987,43440_SMB_-1,0
48988,25398_SMB_-1,0
48989,47466_Enterprise_-1,0
48990,16361_Enterprise_-1,0
48991,11670_SMB_-1,0
48992,42067_Enterprise_0,1
48993,32550_SMB_-1,0
48994,45795_SMB_-1,0
48995,25949_SMB_-1,0
48996,37643_SMB_-1,0
48997,37643_SMB_-1,0
48998,23826_SMB_-1,0
48999,2707_Enterprise_-1,0
49000,15234_SMB_-1,0
49001,40190_SMB_-1,0
49002,29364_SMB_-1,0
49003,27641_SMB_-1,0
49004,19699_SMB_-1,0
49005,39053_SMB_-1,0
49006,9691_Enterprise_-1,0
49007,28378_Enterprise_-1,0
49008,26223_SMB_-1,0
49009,32541_SMB_-1,0
49010,3400_Enterprise_-1,0
49011,35140_Enterprise_-1,0
49012,2052_Enterprise_-1,0
49013,27556_SMB_-1,0
49014,34436_SMB_-1,0
49015,12446_Enterprise_-1,0
49016,41993_SMB_-1,0
49017,22032_Enterprise_-1,0
49018,28959_SMB_-1,0
49019,46841_SMB_-1,0
49020,4825_SMB_-1,0
49021,20532_Enterprise_-1,0
49022,20532_Enterprise_-1,0
49023,20532_Enterprise_-1,0
49024,39306_Enterprise_-1,0
49025,32450_Enterprise_-1,0
49026,310_Enterprise_-1,0
49027,310_Enterprise_-1,0
49028,13434_SMB_-1,0
49029,24872_SMB_-1,0
49030,17205_Enterprise_-1,0
49031,45403_Enterprise_-1,0
49032,15383_Enterprise_-1,0
49033,28150_SMB_-1,0
49034,7391_Enterprise_-1,0
49035,3893_Enterprise_-1,0
49036,30946_SMB_-1,0
49037,38778_Enterprise_-1,0
49038,39704_Enterprise_-1,0
49039,25127_SMB_-1,0
49040,18731_SMB_-1,0
49041,4400_Enterprise_-1,0
49042,33491_SMB_-1,0
49043,22727_Enterprise_-1,0
49044,27539_SMB_-1,0
49045,32728_SMB_-1,0
49046,15087_Enterprise_-1,0
49047,2751_SMB_-1,0
49048,26112_SMB_-1,0
49049,34285_SMB_-1,0
49050,42114_SMB_-1,0
49051,36124_Enterprise_-1,0
49052,25524_Enterprise_-1,0
49053,17480_Enterprise_-1,0
49054,24215_Enterprise_-1,0
49055,34515_SMB_-1,0
49056,34345_SMB_-1,0
49057,5625_Enterprise_-1,0
49058,15688_Enterprise_-1,0
49059,10812_SMB_-1,0
49060,7854_Enterprise_-1,0
49061,28431_Enterprise_-1,0
49062,22452_Enterprise_-1,0
49063,8344_SMB_-1,0
49064,29311_Enterprise_-1,0
49065,35675_SMB_-1,0
49066,36809_SMB_-1,0
49067,32538_Enterprise_-1,0
49068,18676_Enterprise_-1,0
49069,28067_SMB_-1,0
49070,27114_SMB_-1,0
49071,24725_SMB_-1,0
49072,45987_SMB_-1,0
49073,32812_SMB_-1,0
49074,12700_Enterprise_-1,0
49075,23146_Enterprise_-1,0
49076,44333_Enterprise_-1,0
49077,12911_Enterprise_-1,0
49078,29232_Enterprise_-1,0
49079,3333_SMB_-1,0
49080,27128_Enterprise_-1,0
49081,35642_Enterprise_-1,0
49082,35324_Enterprise_-1,0
49083,16793_Enterprise_-1,0
49084,32718_Enterprise_-1,0
49085,17121_Enterprise_-1,0
49086,8447_Enterprise_-1,0
49087,12826_SMB_-1,0
49088,37680_Enterprise_-1,0
49089,44766_SMB_-1,0
49090,8914_Enterprise_-1,0
49091,28113_Enterprise_-1,0
49092,44414_Enterprise_-1,0
49093,40344_Enterprise_-1,0
49094,39274_Enterprise_-1,0
49095,45250_Enterprise_-1,0
49096,17981_Enterprise_-1,0
49097,28965_Enterprise_-1,0
49098,24149_Enterprise_-1,0
49099,23159_Enterprise_-1,0
49100,8696_Enterprise_-1,0
49101,47459_Enterprise_-1,0
49102,28738_Enterprise_-1,0
49103,7195_Enterprise_-1,0
49104,29278_Enterprise_-1,0
49105,3753_SMB_-1,0
49106,23794_Enterprise_-1,0
49107,47466_Enterprise_1,1
49108,15537_Enterprise_-1,0
49109,5571_Enterprise_-1,0
49110,21374_Enterprise_3,1
49111,11881_Enterprise_-1,0
49112,37072_Enterprise_-1,0
49113,37680_Enterprise_-1,0
49114,40593_Enterprise_-1,0
49115,16023_Enterprise_-1,0
49116,5080_Enterprise_-1,0
49117,23722_Enterprise_-1,0
49118,23716_Enterprise_-1,0
49119,38521_Enterprise_-1,0
49120,37234_SMB_-1,0
49121,37772_Enterprise_-1,0
49122,40638_Enterprise_-1,0
49123,20042_SMB_-1,0
49124,34161_SMB_-1,0
49125,11173_SMB_-1,0
49126,39400_SMB_-1,0
49127,27423_Enterprise_-1,0
49128,10469_SMB_-1,0
49129,39127_SMB_-1,0
49130,21321_Enterprise_-1,0
49131,27397_SMB_-1,0
49132,37642_SMB_-1,0
49133,15589_SMB_-1,0
49134,8967_SMB_-1,0
49135,12354_SMB_-1,0
49136,19780_SMB_-1,0
49137,45801_SMB_-1,0
49138,45910_SMB_-1,0
49139,37366_SMB_-1,0
49140,30590_SMB_-1,0
49141,46821_SMB_-1,0
49142,46456_Enterprise_-1,0
49143,14815_Enterprise_-1,0
49144,2577_Enterprise_0,1
49145,19031_Enterprise_-1,0
49146,311_SMB_-1,0
49147,311_SMB_-1,0
49148,865_SMB_-1,0
49149,38036_Enterprise_-1,0
49150,19912_SMB_-1,0
49151,4148_SMB_-1,0
49152,14242_Enterprise_-1,0
49153,7418_Enterprise_-1,0
49154,4398_Enterprise_-1,0
49155,7665_Enterprise_-1,0
49156,43511_SMB_-1,0
49157,36107_SMB_-1,0
49158,15212_SMB_-1,0
49159,17037_Enterprise_-1,0
49160,40512_SMB_-1,0
49161,1182_SMB_-1,0
49162,26351_SMB_-1,0
49163,24107_Enterprise_-1,0
49164,14213_SMB_-1,0
49165,40463_SMB_-1,0
49166,9837_SMB_-1,0
49167,40440_Enterprise_-1,0
49168,26714_SMB_-1,0
49169,41394_Enterprise_-1,0
49170,6090_Enterprise_-1,0
49171,40344_Enterprise_-1,0
49172,39840_Enterprise_-1,0
49173,37680_Enterprise_-1,0
49174,45560_Enterprise_-1,0
49175,44649_Enterprise_-1,0
49176,20197_Enterprise_-1,0
49177,6052_Enterprise_-1,0
49178,5363_Enterprise_-1,0
49179,13371_Enterprise_-1,0
49180,44922_Enterprise_-1,0
49181,44292_Enterprise_-1,0
49182,6090_Enterprise_-1,0
49183,38335_Enterprise_-1,0
49184,6339_Enterprise_-1,0
49185,45553_Enterprise_-1,0
49186,26561_Enterprise_-1,0
49187,37657_Enterprise_-1,0
49188,26682_Enterprise_-1,0
49189,28918_Enterprise_-1,0
49190,40344_Enterprise_-1,0
49191,35262_Enterprise_-1,0
49192,25938_Enterprise_-1,0
49193,37680_Enterprise_-1,0
49194,34347_SMB_-1,0
49195,37680_Enterprise_-1,0
49196,16238_Enterprise_-1,0
49197,5135_Enterprise_-1,0
49198,13242_SMB_-1,0
49199,37404_Enterprise_-1,0
49200,41064_SMB_-1,0
49201,13066_SMB_-1,0
49202,1482_Enterprise_2,1
49203,40259_Enterprise_-1,0
49204,9388_Enterprise_-1,0
49205,30500_Enterprise_-1,0
49206,23827_SMB_-1,0
49207,27724_SMB_-1,0
49208,45195_SMB_-1,0
49209,16570_Enterprise_-1,0
49210,46253_Enterprise_-1,0
49211,2920_Enterprise_0,1
49212,39749_SMB_-1,0
49213,45377_SMB_-1,0
49214,7085_SMB_-1,0
49215,6137_Enterprise_-1,0
49216,22500_Enterprise_-1,0
49217,13291_SMB_-1,0
49218,19347_Enterprise_-1,0
49219,13940_Enterprise_-1,0
49220,9296_Enterprise_-1,0
49221,38692_SMB_-1,0
49222,32059_SMB_-1,0
49223,39671_Enterprise_-1,0
49224,24272_Enterprise_-1,0
49225,20395_SMB_-1,0
49226,1245_SMB_-1,0
49227,19659_Enterprise_-1,0
49228,4040_Enterprise_-1,0
49229,3576_Enterprise_-1,0
49230,14044_Enterprise_-1,0
49231,9946_Enterprise_-1,0
49232,9946_Enterprise_-1,0
49233,10627_SMB_-1,0
49234,33551_Enterprise_-1,0
49235,10257_SMB_-1,0
49236,5582_SMB_-1,0
49237,15713_SMB_-1,0
49238,46390_SMB_-1,0
49239,17476_SMB_-1,0
49240,45789_SMB_-1,0
49241,23860_SMB_-1,0
49242,44771_Enterprise_-1,0
49243,5409_SMB_-1,0
49244,22552_Enterprise_1,1
49245,35326_Enterprise_-1,0
49246,40783_Enterprise_-1,0
49247,37657_Enterprise_-1,0
49248,35809_Enterprise_-1,0
49249,23890_Enterprise_-1,0
49250,42285_Enterprise_-1,0
49251,9910_Enterprise_-1,0
49252,37787_Enterprise_-1,0
49253,15537_Enterprise_-1,0
49254,32048_Enterprise_-1,0
49255,40531_Enterprise_-1,0
49256,26673_Enterprise_-1,0
49257,29746_Enterprise_-1,0
49258,24142_Enterprise_-1,0
49259,34450_Enterprise_-1,0
49260,46006_Enterprise_-1,0
49261,40466_Enterprise_-1,0
49262,41305_SMB_-1,0
49263,41305_SMB_-1,0
49264,4756_Enterprise_-1,0
49265,16506_Enterprise_-1,0
49266,27581_Enterprise_-1,0
49267,27581_Enterprise_-1,0
49268,34379_Enterprise_-1,0
49269,27917_SMB_-1,0
49270,22069_SMB_-1,0
49271,13551_SMB_-1,0
49272,35950_SMB_-1,0
49273,22774_SMB_-1,0
49274,6341_SMB_-1,0
49275,37642_Enterprise_-1,0
49276,36933_Enterprise_-1,0
49277,20054_Enterprise_-1,0
49278,14408_SMB_-1,0
49279,37717_Enterprise_-1,0
49280,36897_Enterprise_-1,0
49281,18408_SMB_-1,0
49282,581_SMB_-1,0
49283,36938_Enterprise_-1,0
49284,37267_Enterprise_-1,0
49285,39039_Enterprise_-1,0
49286,42947_Enterprise_-1,0
49287,44781_SMB_-1,0
49288,14668_Enterprise_-1,0
49289,21294_Enterprise_-1,0
49290,18675_Enterprise_-1,0
49291,43759_Enterprise_-1,0
49292,23503_Enterprise_-1,0
49293,44593_Enterprise_-1,0
49294,33095_Enterprise_-1,0
49295,34847_Enterprise_-1,0
49296,40368_Enterprise_-1,0
49297,43332_Enterprise_-1,0
49298,40519_Enterprise_-1,0
49299,32449_Enterprise_-1,0
49300,21491_Enterprise_-1,0
49301,21023_Enterprise_-1,0
49302,26270_Enterprise_-1,0
49303,43702_Enterprise_-1,0
49304,32555_Enterprise_-1,0
49305,46102_Enterprise_-1,0
49306,11385_Enterprise_-1,0
49307,13720_Enterprise_-1,0
49308,26777_Enterprise_-1,0
49309,45698_Enterprise_-1,0
49310,7206_Enterprise_-1,0
49311,7211_Enterprise_-1,0
49312,37680_Enterprise_-1,0
49313,5042_Enterprise_-1,0
49314,45543_Enterprise_-1,0
49315,32141_Enterprise_-1,0
49316,37680_Enterprise_-1,0
49317,40531_SMB_-1,0
49318,9624_Enterprise_-1,0
49319,24125_Enterprise_-1,0
49320,16149_Enterprise_-1,0
49321,28429_Enterprise_-1,0
49322,33104_Enterprise_-1,0
49323,26322_Enterprise_-1,0
49324,14699_Enterprise_-1,0
49325,33337_Enterprise_-1,0
49326,30260_Enterprise_-1,0
49327,27495_Enterprise_1,1
49328,43114_Enterprise_-1,0
49329,37680_Enterprise_-1,0
49330,24288_Enterprise_-1,0
49331,46458_Enterprise_-1,0
49332,37251_Enterprise_-1,0
49333,24558_Enterprise_-1,0
49334,24024_Enterprise_-1,0
49335,11907_Enterprise_-1,0
49336,37680_Enterprise_-1,0
49337,37680_Enterprise_-1,0
49338,12240_Enterprise_-1,0
49339,24021_Enterprise_-1,0
49340,22791_Enterprise_-1,0
49341,37659_Enterprise_-1,0
49342,46461_Enterprise_-1,0
49343,37654_Enterprise_-1,0
49344,27882_Enterprise_-1,0
49345,43928_Enterprise_-1,0
49346,37680_Enterprise_-1,0
49347,30162_Enterprise_-1,0
49348,31825_Enterprise_-1,0
49349,8534_Enterprise_-1,0
49350,33218_SMB_-1,0
49351,45502_Enterprise_-1,0
49352,38838_Enterprise_-1,0
49353,34677_Enterprise_-1,0
49354,28788_SMB_-1,0
49355,16958_Enterprise_-1,0
49356,12519_Enterprise_-1,0
49357,44589_Enterprise_-1,0
49358,27258_Enterprise_-1,0
49359,4817_Enterprise_-1,0
49360,31221_Enterprise_-1,0
49361,31421_Enterprise_-1,0
49362,5547_SMB_-1,0
49363,39912_Enterprise_-1,0
49364,36462_Enterprise_-1,0
49365,15720_Enterprise_-1,0
49366,6065_Enterprise_-1,0
49367,34360_Enterprise_-1,0
49368,19264_Enterprise_4,1
49369,34180_Enterprise_-1,0
49370,40344_Enterprise_-1,0
49371,13704_Enterprise_-1,0
49372,637_Enterprise_-1,0
49373,31267_Enterprise_-1,0
49374,7334_Enterprise_-1,0
49375,41604_Enterprise_-1,0
49376,4575_Enterprise_-1,0
49377,13249_SMB_-1,0
49378,45493_Enterprise_-1,0
49379,23714_Enterprise_-1,0
49380,23653_Enterprise_-1,0
49381,39225_Enterprise_-1,0
49382,9624_Enterprise_-1,0
49383,39604_Enterprise_-1,0
49384,33493_Enterprise_-1,0
49385,31147_Enterprise_-1,0
49386,14060_Enterprise_-1,0
49387,20513_Enterprise_-1,0
49388,25422_Enterprise_0,1
49389,44886_Enterprise_-1,0
49390,16590_Enterprise_-1,0
49391,6974_Enterprise_-1,0
49392,26534_Enterprise_-1,0
49393,6004_Enterprise_-1,0
49394,37680_Enterprise_-1,0
49395,41088_Enterprise_-1,0
49396,46090_SMB_-1,0
49397,12054_Enterprise_-1,0
49398,16598_Enterprise_-1,0
49399,26486_SMB_-1,0
49400,38321_Enterprise_-1,0
49401,38808_Enterprise_-1,0
49402,19577_Enterprise_-1,0
49403,22827_Enterprise_-1,0
49404,36028_Enterprise_-1,0
49405,37680_Enterprise_-1,0
49406,37680_Enterprise_-1,0
49407,32553_Enterprise_-1,0
49408,37680_Enterprise_-1,0
49409,45515_Enterprise_-1,0
49410,25925_Enterprise_-1,0
49411,1502_Enterprise_-1,0
49412,43551_Enterprise_-1,0
49413,504_Enterprise_-1,0
49414,7595_Enterprise_-1,0
49415,27569_Enterprise_-1,0
49416,21354_Enterprise_-1,0
49417,26629_SMB_-1,0
49418,19231_Enterprise_-1,0
49419,12617_Enterprise_-1,0
49420,46237_Enterprise_-1,0
49421,47297_Enterprise_-1,0
49422,8510_Enterprise_-1,0
49423,35844_Enterprise_-1,0
49424,32158_Enterprise_-1,0
49425,1965_SMB_-1,0
49426,26656_Enterprise_-1,0
49427,44979_Enterprise_-1,0
49428,31905_Enterprise_-1,0
49429,18227_Enterprise_-1,0
49430,40617_Enterprise_-1,0
49431,22725_Enterprise_-1,0
49432,39879_Enterprise_-1,0
49433,37624_Enterprise_-1,0
49434,8462_Enterprise_-1,0
49435,15541_Enterprise_-1,0
49436,37680_Enterprise_-1,0
49437,11345_SMB_-1,0
49438,15537_Enterprise_-1,0
49439,32394_Enterprise_-1,0
49440,45740_Enterprise_-1,0
49441,21116_Enterprise_-1,0
49442,3569_Enterprise_-1,0
49443,36030_Enterprise_-1,0
49444,14675_Enterprise_-1,0
49445,42755_Enterprise_-1,0
49446,37680_Enterprise_-1,0
49447,370_Enterprise_-1,0
49448,20711_Enterprise_-1,0
49449,38428_Enterprise_-1,0
49450,44298_Enterprise_-1,0
49451,36936_Enterprise_-1,0
49452,10761_Enterprise_-1,0
49453,36195_Enterprise_-1,0
49454,11788_Enterprise_-1,0
49455,40349_Enterprise_-1,0
49456,37680_Enterprise_-1,0
49457,18223_Enterprise_-1,0
49458,15418_Enterprise_-1,0
49459,35897_Enterprise_-1,0
49460,34127_Enterprise_-1,0
49461,16868_Enterprise_-1,0
49462,32374_Enterprise_-1,0
49463,46117_Enterprise_-1,0
49464,29163_Enterprise_-1,0
49465,16282_Enterprise_-1,0
49466,40203_Enterprise_-1,0
49467,7225_SMB_-1,0
49468,36829_Enterprise_-1,0
49469,11364_Enterprise_-1,0
49470,41312_Enterprise_-1,0
49471,26410_Enterprise_-1,0
49472,39520_Enterprise_-1,0
49473,26553_Enterprise_-1,0
49474,37680_Enterprise_-1,0
49475,32359_Enterprise_-1,0
49476,40542_Enterprise_-1,0
49477,36884_Enterprise_-1,0
49478,12486_Enterprise_-1,0
49479,33180_Enterprise_-1,0
49480,1637_Enterprise_-1,0
49481,41745_Enterprise_-1,0
49482,37680_Enterprise_-1,0
49483,34703_Enterprise_-1,0
49484,42172_Enterprise_-1,0
49485,5289_Enterprise_-1,0
49486,9624_Enterprise_-1,0
49487,9041_Enterprise_-1,0
49488,19556_Enterprise_-1,0
49489,19696_SMB_-1,0
49490,35830_Enterprise_-1,0
49491,17755_Enterprise_-1,0
49492,5741_Enterprise_-1,0
49493,568_Enterprise_-1,0
49494,30352_SMB_-1,0
49495,24574_Enterprise_-1,0
49496,9624_Enterprise_-1,0
49497,35394_Enterprise_-1,0
49498,43856_Enterprise_-1,0
49499,37665_Enterprise_-1,0
49500,26316_Enterprise_-1,0
49501,20517_Enterprise_-1,0
49502,31510_Enterprise_-1,0
49503,27660_SMB_-1,0
49504,16020_Enterprise_-1,0
49505,16584_Enterprise_-1,0
49506,16591_SMB_-1,0
49507,19625_Enterprise_-1,0
49508,41391_Enterprise_-1,0
49509,16593_Enterprise_-1,0
49510,47458_Enterprise_-1,0
49511,3373_Enterprise_-1,0
49512,44793_Enterprise_-1,0
49513,12408_Enterprise_-1,0
49514,39876_Enterprise_-1,0
49515,31148_Enterprise_-1,0
49516,13579_Enterprise_-1,0
49517,25894_Enterprise_-1,0
49518,5089_Enterprise_-1,0
49519,40110_Enterprise_-1,0
49520,40053_Enterprise_-1,0
49521,8784_Enterprise_-1,0
49522,29929_Enterprise_-1,0
49523,20026_Enterprise_-1,0
49524,36538_Enterprise_-1,0
49525,32543_Enterprise_-1,0
49526,37399_Enterprise_-1,0
49527,19907_Enterprise_-1,0
49528,41887_SMB_-1,0
49529,5182_Enterprise_-1,0
49530,46458_Enterprise_-1,0
49531,19895_Enterprise_-1,0
49532,31994_Enterprise_-1,0
49533,23689_Enterprise_-1,0
49534,7_Enterprise_-1,0
49535,13017_Enterprise_-1,0
49536,293_Enterprise_-1,0
49537,13660_Enterprise_-1,0
49538,6273_Enterprise_-1,0
49539,40054_Enterprise_-1,0
49540,43678_Enterprise_-1,0
49541,26810_Enterprise_-1,0
49542,9624_Enterprise_-1,0
49543,22723_Enterprise_-1,0
49544,41313_Enterprise_-1,0
49545,9624_Enterprise_-1,0
49546,10008_Enterprise_-1,0
49547,5973_Enterprise_-1,0
49548,42590_Enterprise_-1,0
49549,6461_Enterprise_-1,0
49550,5123_Enterprise_-1,0
49551,3146_Enterprise_1,1
49552,29469_Enterprise_-1,0
49553,33096_Enterprise_-1,0
49554,41917_Enterprise_-1,0
49555,1960_Enterprise_-1,0
49556,23990_Enterprise_-1,0
49557,37637_Enterprise_-1,0
49558,20796_Enterprise_-1,0
49559,15273_Enterprise_-1,0
49560,30924_Enterprise_1,1
49561,4208_Enterprise_-1,0
49562,36038_Enterprise_-1,0
49563,45880_Enterprise_-1,0
49564,24118_Enterprise_-1,0
49565,40344_Enterprise_-1,0
49566,576_Enterprise_-1,0
49567,37680_Enterprise_-1,0
49568,19804_Enterprise_1,1
49569,29057_Enterprise_-1,0
49570,1281_Enterprise_-1,0
49571,4452_Enterprise_-1,0
49572,27572_Enterprise_-1,0
49573,40399_Enterprise_-1,0
49574,39257_Enterprise_-1,0
49575,45193_Enterprise_-1,0
49576,6342_Enterprise_-1,0
49577,43010_Enterprise_-1,0
49578,39768_Enterprise_-1,0
49579,43372_Enterprise_-1,0
49580,23146_Enterprise_-1,0
49581,10933_Enterprise_-1,0
49582,30992_Enterprise_-1,0
49583,38366_Enterprise_-1,0
49584,3291_Enterprise_-1,0
49585,42987_Enterprise_-1,0
49586,29233_Enterprise_-1,0
49587,18262_Enterprise_-1,0
49588,12523_Enterprise_-1,0
49589,40861_Enterprise_-1,0
49590,19876_Enterprise_-1,0
49591,41072_Enterprise_-1,0
49592,39830_Enterprise_-1,0
49593,33326_Enterprise_-1,0
49594,46463_SMB_-1,0
49595,35810_Enterprise_-1,0
49596,19622_Enterprise_-1,0
49597,42602_Enterprise_-1,0
49598,37657_Enterprise_-1,0
49599,37677_Enterprise_-1,0
49600,45287_Enterprise_-1,0
49601,46552_Enterprise_-1,0
49602,3410_Enterprise_-1,0
49603,32393_Enterprise_-1,0
49604,4161_Enterprise_-1,0
49605,23595_Enterprise_-1,0
49606,21094_Enterprise_-1,0
49607,36969_Enterprise_-1,0
49608,45919_Enterprise_-1,0
49609,37680_Enterprise_-1,0
49610,18170_Enterprise_-1,0
49611,37680_Enterprise_-1,0
49612,34815_Enterprise_0,1
49613,6409_Enterprise_-1,0
49614,43279_Enterprise_-1,0
49615,15592_Enterprise_-1,0
49616,46035_Enterprise_-1,0
49617,29298_Enterprise_-1,0
49618,44971_Enterprise_-1,0
49619,40341_Enterprise_-1,0
49620,37680_Enterprise_-1,0
49621,46552_Enterprise_-1,0
49622,9920_Enterprise_0,1
49623,19593_Enterprise_-1,0
49624,37680_Enterprise_-1,0
49625,6198_Enterprise_-1,0
49626,30172_Enterprise_-1,0
49627,37680_Enterprise_-1,0
49628,16594_Enterprise_-1,0
49629,43455_Enterprise_-1,0
49630,21313_SMB_-1,0
49631,12255_Enterprise_-1,0
49632,39117_Enterprise_-1,0
49633,15727_Enterprise_-1,0
49634,9624_Enterprise_-1,0
49635,12757_Enterprise_-1,0
49636,17798_Enterprise_-1,0
49637,44626_SMB_-1,0
49638,29278_Enterprise_-1,0
49639,29416_Enterprise_-1,0
49640,1431_Enterprise_-1,0
49641,43286_Enterprise_-1,0
49642,11339_Enterprise_-1,0
49643,37680_Enterprise_-1,0
49644,42485_Enterprise_-1,0
49645,36943_Enterprise_-1,0
49646,14009_Enterprise_-1,0
